timestamp,latitude,longitude,temperature,humidity,surface_pressure,wind_speed,elevation,slope_degree,rainfall_1h,rainfall_3h,rainfall_6h,rainfall_12h,rainfall_24h,rainfall_3d,rainfall_7d,soil_moisture,hot_days_streak,flood_risk_target,landslide_risk_target,cyclone_risk_target,heatwave_risk_target,drought_risk_target
2019-05-12,14.7676,120.6347,17.29,69.65,985.21,26.46,1246.2,41.3,0.09,0.2,0.36,0.6,1.03,2.4,3.59,0.182,0,0,1,0,0,2
2019-05-13,16.8652,81.3249,34.66,16.63,1006.06,76.51,1952.0,45.8,9.1,20.85,34.63,48.07,68.52,138.95,289.57,0.95,0,2,3,1,0,0
2019-05-13,22.8656,88.4171,12.58,94.06,982.46,41.24,1252.0,32.9,1.34,2.77,3.95,4.7,6.98,9.64,20.63,0.442,0,0,1,1,0,1
2019-05-13,13.1456,80.6116,37.93,49.36,972.86,28.44,2242.4,11.2,1.15,1.84,2.68,3.3,4.45,7.86,13.77,0.05,2,0,0,1,1,3
2019-05-13,14.4715,-87.1454,30.89,52.17,982.05,45.65,922.4,22.7,3.19,4.33,8.17,13.44,17.59,30.8,66.13,0.37,0,0,1,1,0,1
2019-05-14,15.2247,75.5132,44.71,56.15,974.43,65.38,803.4,10.6,3.37,6.32,10.22,12.03,19.94,28.11,36.95,0.08,5,0,0,1,3,3
2019-05-15,18.722,-66.5093,42.88,62.1,1004.91,64.49,2128.8,44.1,2.01,2.99,5.33,9.93,15.25,35.76,55.21,0.238,1,0,1,1,2,2
2019-05-15,16.0606,81.1046,37.78,85.77,990.57,65.31,2276.9,8.5,0.13,0.18,0.33,0.57,0.91,1.55,3.36,0.067,5,0,0,1,2,3
2019-05-15,12.9607,80.5175,28.58,88.68,946.89,62.48,1480.7,1.4,9.67,21.19,29.61,40.43,63.64,102.41,210.63,0.95,0,2,1,2,0,0
2019-05-15,20.0055,86.0939,44.01,61.14,971.78,81.64,1755.3,29.9,9.49,22.35,41.13,67.08,74.42,159.29,270.7,0.95,5,3,3,2,2,0
2019-05-15,28.7497,77.2347,40.54,82.05,949.75,147.62,2033.6,46.6,0.76,1.4,2.23,3.13,4.33,9.89,18.78,0.122,2,0,1,3,2,3
2019-05-16,11.4377,92.4179,37.3,45.71,959.39,17.05,786.9,7.0,0.6,1.21,1.47,1.76,2.98,6.6,10.09,0.05,4,0,0,1,1,3
2019-05-16,28.1494,76.9998,46.22,97.12,981.45,119.0,1442.0,34.2,4.61,8.56,16.54,25.93,30.35,72.45,108.95,0.702,2,1,2,2,3,1
2019-05-18,19.0894,72.5242,27.43,75.35,1017.46,45.65,442.3,47.3,7.04,11.52,23.1,37.8,53.15,119.49,224.08,0.95,0,2,3,0,0,0
2019-05-19,22.3672,88.1879,41.0,64.21,975.18,70.34,2075.9,15.7,1.67,3.54,4.89,7.96,11.18,20.13,40.0,0.169,1,0,0,1,1,2
2019-05-19,18.9058,-66.4029,18.52,69.35,977.38,31.77,1756.6,7.8,6.77,12.31,15.94,26.38,38.6,60.13,97.56,0.757,0,1,1,1,0,0
2019-05-20,16.6877,81.9908,46.7,27.49,997.93,105.72,749.5,17.2,10.18,19.69,37.48,63.0,96.24,121.02,225.42,0.95,4,3,2,2,2,1
2019-05-21,18.859,72.7311,29.68,31.63,948.82,120.13,1263.5,15.4,0.19,0.25,0.4,0.59,0.8,1.5,3.02,0.05,0,0,0,2,0,2
2019-05-21,14.3363,-87.5058,11.67,88.84,997.41,68.65,1862.2,19.7,2.16,3.69,7.74,13.28,23.24,38.48,65.04,0.704,0,1,1,1,0,1
2019-05-21,10.3568,77.2424,16.58,15.73,1004.44,54.7,1888.4,16.6,5.99,8.13,11.02,15.13,20.97,33.94,66.65,0.337,0,0,1,1,0,1
2019-05-21,16.9421,81.6593,27.31,43.85,1014.84,136.81,1136.9,42.7,2.1,4.14,5.57,6.36,7.71,11.58,22.59,0.092,0,0,1,1,0,2
2019-05-22,22.3649,88.1289,33.54,40.79,975.66,93.44,2276.0,13.9,0.99,1.22,1.69,2.21,2.53,4.75,6.3,0.05,0,0,0,1,0,3
2019-05-23,13.5875,-87.4927,12.59,65.99,974.06,125.62,1310.0,5.5,4.86,7.61,11.93,20.53,24.11,57.22,108.84,0.866,0,1,1,2,0,0
2019-05-23,30.3322,-89.8814,25.43,50.6,1024.62,28.82,216.8,42.3,7.94,17.83,29.6,48.18,72.0,92.4,165.94,0.95,0,3,3,0,0,0
2019-05-23,18.5884,73.2105,33.74,92.24,951.18,65.6,1751.2,32.2,0.9,1.26,2.4,4.48,7.34,17.29,31.21,0.308,0,0,1,2,1,2
2019-05-23,12.986,79.7837,33.52,34.26,946.19,118.95,1497.7,36.7,0.14,0.31,0.54,0.84,1.29,2.89,5.16,0.05,0,0,1,2,0,3
2019-05-24,14.2728,120.5298,39.15,77.2,1019.72,126.49,691.6,6.0,1.97,3.19,5.92,6.83,12.02,28.23,36.37,0.222,9,0,0,1,3,2
2019-05-25,11.2658,92.461,15.85,39.14,953.07,47.19,1028.6,46.3,3.71,7.94,11.85,14.4,18.43,27.79,49.55,0.344,0,0,1,1,0,1
2019-05-26,14.0883,100.4687,18.66,19.68,1016.77,126.37,2399.3,47.8,2.84,6.03,12.36,22.0,28.01,48.76,64.81,0.325,0,0,2,1,0,1
2019-05-26,12.0303,93.1098,38.75,69.94,960.5,60.37,2309.7,37.2,1.07,1.64,2.34,3.19,5.58,9.6,15.02,0.06,8,0,1,1,2,3
2019-05-26,-6.3982,106.5578,9.58,42.53,970.95,2.86,1171.7,43.5,5.67,11.46,17.3,22.24,29.8,40.16,52.19,0.432,0,0,2,1,0,1
2019-05-27,23.0051,88.3901,44.21,73.11,1013.63,119.89,1469.2,33.2,2.88,4.68,6.82,8.46,11.4,21.57,38.56,0.171,1,0,1,1,2,3
2019-05-27,28.3904,76.9386,46.04,97.86,996.18,30.85,1996.4,30.1,2.11,2.91,4.12,6.44,8.26,14.65,28.06,0.202,3,0,1,0,3,3
2019-05-27,28.8642,76.8214,11.37,51.29,978.37,30.13,106.2,33.4,0.77,1.83,2.37,3.3,4.74,6.93,11.8,0.204,0,0,1,1,0,2
2019-05-27,13.2717,80.3078,44.63,19.94,1013.49,54.26,292.0,34.4,0.3,0.62,0.99,1.22,1.48,3.1,6.29,0.05,3,0,0,0,2,3
2019-05-27,30.0736,-89.8959,32.91,81.63,1002.24,120.39,47.7,41.7,7.6,16.79,31.18,53.94,66.18,83.2,123.95,0.847,0,2,2,2,0,0
2019-05-28,13.3213,80.1673,8.85,32.87,1006.81,42.12,304.4,14.4,0.66,1.13,1.48,2.62,4.31,6.76,11.63,0.142,0,0,0,0,0,2
2019-05-28,25.307,-80.6521,25.39,15.42,970.19,70.13,1518.1,30.8,3.07,4.76,9.77,13.81,17.29,32.25,62.85,0.232,0,0,1,1,0,1
2019-05-29,14.9058,120.5402,15.81,44.7,974.41,56.2,744.5,36.8,4.1,6.6,8.79,13.31,23.2,31.28,61.09,0.441,0,0,1,1,0,1
2019-05-31,14.2994,120.6141,36.5,39.73,1019.94,135.53,1168.9,43.6,11.4,14.18,27.89,39.66,71.25,114.82,233.45,0.95,3,2,3,2,1,0
2019-05-31,29.9231,-89.8857,11.37,28.1,960.13,8.61,1164.0,19.1,3.12,6.32,10.97,14.51,16.8,34.92,52.7,0.354,0,0,1,1,0,1
2019-05-31,29.0204,76.7429,26.44,44.67,1021.18,82.19,2164.5,17.7,0.69,1.28,2.67,4.28,4.87,6.04,9.84,0.05,0,0,0,1,0,2
2019-06-01,-6.29,107.1506,45.18,67.07,1004.45,18.59,467.2,39.0,2.94,3.69,6.31,9.34,11.28,21.56,29.62,0.079,7,0,1,0,3,3
2019-06-01,18.2246,-65.8887,37.28,68.51,974.49,9.52,76.5,26.8,5.02,9.26,18.12,20.42,27.7,41.12,67.74,0.396,5,1,1,1,2,2
2019-06-01,30.1441,-90.0545,38.88,82.73,970.69,66.79,1696.9,18.1,2.38,4.7,7.49,12.99,15.35,31.65,42.58,0.289,8,0,1,1,3,2
2019-06-01,22.1367,88.2108,40.05,20.32,953.75,15.8,114.6,31.8,3.11,6.21,10.28,18.03,26.73,61.55,103.75,0.377,8,1,1,1,2,1
2019-06-02,18.9761,72.5236,16.67,67.59,973.73,126.15,412.2,7.4,0.37,0.69,0.9,1.02,1.36,2.93,3.97,0.18,0,0,0,2,0,2
2019-06-02,23.8566,90.8918,39.88,32.94,970.89,69.18,653.8,22.4,0.03,0.04,0.08,0.11,0.17,0.25,0.46,0.05,9,0,0,1,2,3
2019-06-02,13.7709,100.5399,39.22,16.22,954.25,46.75,1546.1,42.5,0.92,1.26,2.47,3.53,5.61,10.42,14.34,0.05,3,0,1,1,1,3
2019-06-03,11.4072,92.9066,44.35,78.87,946.75,76.3,275.3,14.1,0.95,2.0,2.85,5.4,6.42,10.88,18.38,0.07,4,0,0,2,3,3
2019-06-03,14.1652,-86.9283,46.94,89.05,980.79,83.14,945.7,30.8,4.6,6.8,10.81,17.43,31.23,49.65,96.57,0.582,3,1,1,1,3,2
2019-06-04,23.0542,87.936,32.97,89.28,988.13,83.09,1697.4,15.9,0.13,0.19,0.27,0.37,0.65,1.41,3.01,0.125,0,0,0,1,1,2
2019-06-05,20.6849,85.7318,24.15,21.52,1018.55,112.5,1115.3,8.2,0.68,1.36,2.78,4.01,5.66,11.45,23.53,0.05,0,0,0,1,0,2
2019-06-05,14.1108,-87.1986,11.57,52.98,951.94,62.12,775.9,19.1,2.34,3.33,5.32,7.39,12.24,24.89,51.59,0.458,0,0,1,2,0,1
2019-06-05,25.6001,-80.0604,13.35,83.3,992.49,52.17,2041.9,30.2,5.39,12.89,16.98,28.86,47.05,105.84,170.2,0.95,0,2,2,1,0,0
2019-06-05,14.3249,121.4697,23.54,85.99,958.08,89.81,1249.4,5.4,0.95,1.69,3.2,5.84,9.43,14.63,19.06,0.296,0,0,0,2,0,2
2019-06-05,13.2992,100.2311,13.37,15.08,1019.97,5.77,504.3,20.3,1.54,3.53,4.36,6.58,10.37,24.04,43.76,0.22,0,0,0,0,0,1
2019-06-05,23.387,89.9584,35.69,15.33,968.63,4.68,707.8,33.1,4.99,10.8,21.81,30.37,51.74,107.27,186.41,0.91,6,2,2,1,1,0
2019-06-06,17.0164,81.3377,20.91,55.57,952.69,23.52,2332.1,35.5,7.28,17.22,26.52,43.77,53.79,100.16,141.21,0.945,0,2,2,1,0,0
2019-06-06,20.3876,86.241,42.62,79.22,957.65,112.12,2002.7,7.4,2.14,4.78,6.59,9.62,14.71,19.37,27.35,0.144,7,0,0,2,3,3
2019-06-06,30.2961,-89.8343,46.4,26.48,980.67,67.0,1002.1,32.0,2.36,4.3,6.83,12.93,22.62,35.5,46.56,0.05,6,0,1,1,3,3
2019-06-07,13.5657,80.1345,15.29,82.51,999.56,69.14,2075.1,7.1,6.54,8.04,15.1,23.54,37.37,63.34,130.76,0.95,0,1,1,1,0,0
2019-06-07,30.3135,-90.3757,19.04,66.58,970.14,57.93,1791.2,27.8,2.55,4.05,7.43,10.69,18.48,35.52,61.74,0.515,0,0,1,1,0,1
2019-06-07,16.5786,81.6674,40.4,23.61,983.85,104.3,341.7,15.3,2.86,4.56,5.92,7.61,8.95,21.3,30.58,0.05,2,0,0,2,1,3
2019-06-07,19.3664,72.6224,33.27,21.52,973.63,145.91,75.5,36.2,6.44,9.87,13.75,25.19,41.18,55.02,77.7,0.281,0,1,1,2,0,1
2019-06-08,13.118,80.6442,20.03,72.27,1009.94,27.75,1949.2,0.8,2.64,4.81,8.47,10.94,12.11,21.14,26.88,0.314,0,0,0,0,0,1
2019-06-08,15.7268,75.5089,29.95,55.09,1004.81,85.03,952.7,0.7,2.21,2.97,6.03,11.08,18.42,25.59,34.48,0.194,0,0,0,1,0,2
2019-06-09,22.4755,88.0872,12.04,87.79,975.86,89.61,2161.1,19.9,5.76,9.89,18.11,26.17,35.98,85.95,155.77,0.95,0,1,2,2,0,0
2019-06-09,18.2026,-66.4123,42.23,27.9,999.17,139.85,249.2,7.4,1.66,3.97,5.56,7.56,12.74,17.29,37.97,0.05,4,0,0,2,2,3
2019-06-09,11.7718,92.7904,14.63,35.73,1025.68,11.94,1856.7,5.5,5.19,7.95,14.74,16.79,22.4,39.37,48.06,0.33,0,0,0,0,0,1
2019-06-09,26.2215,-79.7049,36.4,29.5,1018.33,36.42,884.7,41.7,1.47,2.8,4.18,6.2,8.86,15.69,24.58,0.05,6,0,1,0,1,3
2019-06-10,18.4913,-65.8795,13.76,26.05,1002.03,131.2,1799.6,1.9,7.07,11.49,17.9,21.19,34.25,48.59,85.71,0.529,0,1,1,2,0,0
2019-06-10,17.026,81.1094,16.38,39.63,1026.01,10.09,2386.4,43.5,3.97,9.26,12.38,22.95,28.66,53.18,89.81,0.593,0,1,2,0,0,0
2019-06-10,-5.8637,107.1486,32.78,92.43,994.46,133.14,2070.9,25.1,1.49,2.93,4.69,5.46,7.45,17.83,22.26,0.261,0,0,1,2,1,2
2019-06-10,26.0829,-80.2642,39.99,92.71,1006.79,137.93,1543.3,40.4,2.85,6.06,11.12,18.9,23.89,33.08,61.3,0.441,9,0,1,2,3,2
2019-06-10,35.3513,139.5377,36.21,23.64,963.71,109.55,128.6,23.6,3.2,6.15,7.51,10.2,15.76,21.73,41.19,0.05,6,1,0,2,1,2
2019-06-11,25.1469,82.7612,25.41,75.83,947.25,143.81,1363.1,33.0,3.25,7.76,16.2,25.72,40.61,78.88,119.16,0.858,0,1,2,3,0,0
2019-06-13,22.869,88.4023,11.98,32.03,959.66,38.33,564.7,23.3,1.35,2.53,3.82,6.69,11.81,19.9,24.86,0.192,0,0,0,1,0,2
2019-06-14,13.0179,80.614,11.92,47.64,996.19,133.7,832.2,31.6,1.51,2.93,5.85,7.52,10.4,24.88,51.47,0.43,0,0,1,2,0,1
2019-06-14,18.8486,72.6427,29.54,66.89,1016.4,76.12,1550.4,3.1,7.87,12.53,22.17,40.63,67.75,133.15,253.47,0.95,0,2,2,1,0,0
2019-06-14,10.2068,76.6452,46.7,46.37,1016.2,128.74,637.8,4.3,2.08,3.04,4.69,8.61,13.0,22.19,39.8,0.05,9,0,0,1,3,3
2019-06-14,14.9984,76.024,9.7,56.44,959.91,104.82,2393.3,20.1,0.37,0.59,1.18,2.02,2.55,5.98,10.9,0.236,0,0,0,2,0,2
2019-06-14,19.4352,72.3987,46.27,24.97,946.48,122.84,459.2,17.3,1.75,4.02,7.21,8.17,9.07,13.06,19.83,0.05,3,0,0,3,2,3
2019-06-14,-6.3325,106.4979,17.34,74.03,980.64,128.67,1682.6,6.4,2.09,3.16,5.82,8.94,11.96,19.08,25.08,0.336,0,0,0,2,0,1
2019-06-14,10.8308,-66.9761,27.88,46.54,982.22,152.04,842.0,22.0,0.5,0.63,1.2,1.87,3.05,4.21,7.46,0.05,0,0,0,2,0,2
2019-06-14,16.9774,81.7842,42.31,26.64,988.84,79.42,83.6,6.0,10.51,24.73,49.14,71.03,107.61,235.56,441.94,0.95,3,3,3,2,2,0
2019-06-15,10.3369,-67.0992,10.57,90.32,971.83,39.72,2120.1,14.1,15.33,28.48,46.39,87.27,109.85,251.64,450.82,0.95,0,3,3,1,0,0
2019-06-15,30.2086,-90.4937,21.05,27.45,1000.86,59.33,2290.5,43.0,5.89,8.94,13.07,18.65,32.5,57.47,74.47,0.399,0,1,2,1,0,1
2019-06-16,29.9634,-89.5808,46.89,61.4,971.66,35.68,842.5,18.2,0.25,0.41,0.66,1.11,1.73,3.55,4.29,0.05,2,0,0,1,2,3
2019-06-16,14.1353,100.1176,19.6,21.14,984.9,47.66,1002.3,32.1,0.82,1.34,2.55,4.12,5.47,10.92,21.46,0.052,0,0,1,1,0,2
2019-06-16,13.7182,100.4496,26.78,31.79,990.44,93.29,53.3,10.2,0.97,1.45,2.05,2.7,3.47,7.85,11.93,0.05,0,0,0,1,0,2
2019-06-17,25.0052,83.0171,11.01,86.79,980.97,129.0,126.1,30.8,5.97,12.15,23.8,28.32,34.55,48.06,88.17,0.845,0,2,2,2,0,0
2019-06-17,26.2273,-80.6289,43.77,43.43,965.4,39.55,2334.6,16.5,7.54,10.29,16.34,26.07,46.26,93.11,111.91,0.499,3,1,1,1,2,1
2019-06-17,11.439,92.9065,32.89,85.54,999.67,9.63,1908.9,10.6,3.53,6.98,13.43,20.21,27.55,50.19,87.62,0.637,0,1,1,0,1,1
2019-06-18,22.8287,87.9206,14.18,84.77,1017.15,16.22,2181.1,13.5,3.37,4.32,6.66,9.73,14.79,27.07,44.98,0.538,0,0,1,0,0,1
2019-06-18,13.4168,80.7114,32.79,70.13,1020.44,116.66,2078.6,20.3,7.02,13.86,18.32,20.72,26.33,43.55,88.74,0.575,0,1,1,1,0,1
2019-06-19,20.0272,86.027,40.32,31.11,995.14,103.46,127.5,16.1,0.39,0.66,1.22,2.13,3.48,5.31,7.16,0.05,6,0,0,1,2,3
2019-06-19,10.6159,-67.1201,25.84,57.29,955.16,63.75,1501.1,24.3,6.45,15.1,29.22,33.25,41.57,54.25,88.64,0.58,0,1,1,2,0,0
2019-06-19,14.9845,75.84,18.96,96.81,950.33,95.0,1151.9,12.2,0.63,1.31,2.65,3.14,3.88,9.25,11.24,0.338,0,0,0,2,0,2
2019-06-19,17.9986,-66.5319,12.58,26.32,987.03,5.69,1203.4,1.0,3.23,5.09,6.49,11.19,15.36,26.62,41.91,0.267,0,0,0,0,0,1
2019-06-19,-6.2103,106.4841,42.51,93.85,1018.06,143.12,979.6,22.7,3.39,4.31,7.82,12.0,21.07,39.04,85.54,0.575,3,1,1,1,2,2
2019-06-20,13.5338,100.4713,22.96,40.17,994.57,152.58,1613.9,36.5,3.72,6.77,13.1,17.8,22.98,38.16,67.88,0.398,0,0,1,2,0,1
2019-06-20,18.1241,-66.5455,10.03,44.23,980.58,128.1,1839.4,18.3,2.92,6.43,7.82,13.62,24.01,29.74,37.04,0.341,0,0,1,2,0,1
2019-06-20,22.3778,88.1012,28.97,30.35,980.54,11.4,539.0,17.8,2.02,4.79,9.23,15.6,23.02,50.83,78.24,0.364,0,0,1,0,0,1
2019-06-21,15.0036,120.9765,9.72,46.67,958.18,62.13,1908.5,44.5,8.68,11.65,17.14,27.91,34.68,43.76,94.25,0.713,0,1,2,2,0,0
2019-06-21,13.7914,-87.3725,42.73,64.27,1001.37,122.74,1197.3,4.6,2.7,5.14,9.62,13.9,16.53,25.46,39.8,0.152,2,0,0,2,2,3
2019-06-23,29.7078,-89.8686,44.36,70.27,1013.28,4.03,1301.8,22.3,2.42,3.11,5.65,8.49,13.89,24.76,33.41,0.125,1,0,0,0,2,3
2019-06-23,18.8624,72.7154,22.76,64.6,1006.77,52.0,1247.2,38.3,4.07,5.16,8.83,12.37,19.74,24.08,36.86,0.317,0,0,1,1,0,1
2019-06-23,19.8844,86.2989,24.66,91.92,953.37,68.91,717.4,17.7,5.17,8.9,15.89,29.84,45.7,73.34,117.17,0.926,0,1,2,2,0,0
2019-06-23,28.4883,77.4073,45.62,55.43,978.67,143.84,1274.9,13.9,5.5,8.39,13.41,23.37,40.94,78.89,134.49,0.678,1,1,1,2,2,1
2019-06-23,35.2404,139.79,19.57,91.08,1015.2,42.45,1858.5,39.8,1.38,1.82,3.58,4.22,6.06,8.69,18.49,0.352,0,0,1,0,0,1
2019-06-24,29.8039,-90.3548,33.56,38.89,991.96,132.54,2242.8,4.1,5.41,12.77,20.69,39.24,69.45,138.09,282.75,0.95,0,2,2,2,0,0
2019-06-25,16.3595,81.1836,30.09,54.16,986.15,114.03,212.5,32.2,7.92,10.05,13.33,22.31,31.37,52.84,70.65,0.414,0,1,1,2,0,1
2019-06-26,29.926,-89.8239,9.46,38.26,976.1,109.07,1557.4,8.7,4.67,6.48,10.44,16.32,27.9,54.62,117.7,0.824,0,1,1,2,0,0
2019-06-26,19.8974,85.4886,11.07,26.26,965.81,32.53,514.3,11.5,1.25,1.69,2.45,4.04,5.11,7.19,9.11,0.076,0,0,0,1,0,2
2019-06-26,22.3185,88.3815,14.75,42.35,1011.74,125.59,1693.0,21.8,1.31,3.09,4.1,4.65,5.14,10.95,13.76,0.144,0,0,0,1,0,2
2019-06-26,30.0296,-90.0145,37.96,77.02,970.87,48.85,2011.1,3.9,7.45,11.23,19.47,36.0,56.69,96.22,181.81,0.95,4,2,1,1,2,0
2019-06-26,11.8767,93.1707,31.46,54.23,973.98,36.21,1327.7,24.6,16.66,29.26,58.4,108.36,144.1,224.63,481.18,0.95,0,3,3,2,0,0
2019-06-27,14.976,75.3993,36.01,38.89,990.22,61.18,676.5,35.1,5.56,8.87,15.62,19.41,32.1,49.35,67.66,0.272,4,0,1,1,1,2
2019-06-27,24.2559,90.0787,42.73,52.73,1016.33,17.52,246.2,26.5,3.69,5.11,8.3,9.76,14.85,33.06,64.06,0.252,7,1,1,0,3,2
2019-06-27,10.1699,-66.5552,36.58,68.41,1004.29,54.59,2253.3,27.1,0.28,0.36,0.67,1.19,1.89,2.9,4.14,0.05,2,0,0,0,1,3
2019-06-28,11.4052,92.7734,39.33,91.54,974.81,144.69,1481.5,19.0,7.64,14.48,23.3,25.84,41.4,53.52,79.71,0.557,4,1,1,3,2,1
2019-06-28,19.3456,73.3015,43.33,55.38,1016.17,61.78,902.1,6.3,5.6,6.75,9.86,11.42,18.25,37.6,56.91,0.214,5,0,0,0,2,2
2019-06-28,25.5727,82.7075,28.26,87.32,947.13,50.47,2118.2,11.7,0.52,0.98,1.45,2.14,3.58,6.53,11.2,0.21,0,0,0,1,0,2
2019-06-29,10.0862,-66.4315,45.85,84.54,962.23,37.28,1843.6,37.4,0.46,0.56,0.87,1.44,2.46,3.44,6.93,0.05,5,0,1,1,3,3
2019-06-29,-5.8117,107.287,31.57,68.39,969.49,153.84,700.3,10.8,2.32,3.68,7.48,10.86,15.06,29.38,37.64,0.259,0,0,0,3,0,2
2019-06-29,23.3345,90.2726,40.76,95.13,981.15,87.58,1509.5,44.9,1.04,2.01,3.0,3.82,4.43,8.62,17.95,0.174,5,0,1,1,2,3
2019-06-30,14.8066,120.922,39.84,89.5,1024.39,113.78,1296.8,46.5,11.15,19.77,35.27,61.63,86.48,189.85,248.98,0.95,6,3,3,1,2,0
2019-06-30,10.958,-66.9698,29.08,42.28,984.67,96.63,313.3,34.9,0.98,1.31,1.69,2.29,3.03,5.72,9.48,0.05,0,0,1,1,0,2
2019-06-30,14.7648,120.7857,17.63,33.36,1012.54,83.59,713.0,16.9,11.08,15.74,31.45,53.13,81.26,158.37,257.02,0.95,0,3,3,1,0,0
2019-06-30,18.8595,72.914,18.98,76.59,972.41,69.77,2352.2,40.7,1.9,4.34,5.59,10.19,17.55,34.68,52.88,0.506,0,0,1,1,0,1
2019-07-01,-6.3006,106.6324,30.61,46.0,983.37,31.97,1843.3,15.4,1.47,2.21,3.52,5.18,7.62,17.99,37.86,0.167,0,0,0,1,0,2
2019-07-02,11.7976,93.1553,17.03,38.39,999.77,27.26,285.2,24.8,1.39,2.04,2.77,3.63,4.09,6.44,10.2,0.083,0,0,0,0,0,2
2019-07-02,35.7311,139.3672,26.44,40.38,959.96,2.21,774.4,30.6,2.86,5.25,9.95,12.8,20.16,38.88,59.84,0.317,0,0,1,1,0,1
2019-07-02,29.551,-89.7451,12.62,31.92,965.78,82.42,2267.9,32.1,4.0,6.2,10.92,13.86,22.14,32.81,39.83,0.279,0,0,1,2,0,1
2019-07-03,-6.2554,107.1945,25.99,86.11,985.81,126.04,1862.6,8.1,1.4,2.96,3.98,5.72,6.84,10.14,15.06,0.249,0,0,0,2,0,2
2019-07-04,25.4839,83.1342,19.31,42.5,945.27,9.16,748.1,11.1,0.44,0.61,1.19,1.96,2.82,6.46,7.94,0.067,0,0,0,1,0,2
2019-07-04,25.6706,-80.0242,40.98,46.3,998.85,33.13,219.4,2.4,1.88,2.62,5.49,9.55,15.14,32.76,47.92,0.137,8,0,0,0,2,2
2019-07-05,28.6641,77.6558,32.22,84.49,986.98,35.89,1950.9,13.4,6.5,15.17,25.66,29.24,51.72,113.66,149.73,0.95,0,2,2,1,0,0
2019-07-05,30.425,-89.8535,24.45,24.47,972.77,66.14,1848.4,9.3,0.65,0.95,1.34,2.46,2.98,5.05,8.1,0.05,0,0,0,1,0,2
2019-07-05,20.6418,85.4975,10.91,94.44,997.23,133.08,1166.0,2.0,2.37,4.91,6.18,7.29,8.3,11.15,20.23,0.457,0,0,0,2,0,1
2019-07-05,13.1668,80.1974,37.66,83.81,1007.47,91.98,69.5,36.8,3.32,4.31,5.63,8.36,14.19,26.46,56.09,0.389,2,1,1,1,1,2
2019-07-05,35.9884,139.3217,25.09,82.88,990.59,144.26,2275.0,3.8,2.13,4.11,5.88,8.38,13.19,19.42,34.99,0.367,0,0,0,2,0,1
2019-07-05,14.2358,120.8211,36.88,28.31,1000.13,29.43,533.9,25.7,1.19,2.37,4.88,5.95,8.92,20.59,28.34,0.05,2,0,0,0,1,2
2019-07-05,16.5405,81.4777,8.98,67.51,972.8,82.07,494.7,27.5,1.41,2.73,4.94,5.45,7.64,15.82,30.69,0.417,0,0,1,1,0,1
2019-07-05,20.064,85.559,23.71,51.32,948.31,133.84,2389.4,44.4,6.9,16.5,33.28,54.94,66.85,92.76,115.84,0.742,0,1,3,3,0,0
2019-07-07,18.5766,-65.9871,35.65,87.29,1004.27,124.66,816.0,39.2,0.29,0.66,1.12,1.96,2.78,5.48,9.46,0.132,2,0,1,1,1,3
2019-07-07,10.7629,-66.7272,25.93,96.33,956.56,107.64,966.0,24.8,5.03,6.99,13.19,15.25,21.93,45.84,63.83,0.601,0,1,1,2,0,1
2019-07-07,12.971,79.9264,22.9,43.85,983.3,74.67,335.5,25.7,0.17,0.4,0.74,0.82,1.07,2.55,3.18,0.05,0,0,0,1,0,2
2019-07-08,19.4188,72.38,28.81,26.72,947.12,123.9,1441.1,34.3,1.27,2.3,4.31,6.34,9.64,20.7,29.3,0.05,0,0,1,3,0,2
2019-07-08,13.7166,-87.3782,22.27,96.91,950.56,14.19,2200.7,31.3,1.38,2.92,4.69,5.24,8.15,12.16,15.99,0.338,0,0,1,1,0,2
2019-07-08,10.9286,-67.1546,19.49,67.23,1017.86,16.21,366.1,35.3,1.49,2.96,3.86,7.25,10.52,23.61,44.27,0.405,0,0,1,0,0,1
2019-07-09,13.7,-86.771,27.4,85.92,993.62,48.12,1298.8,30.2,7.72,11.44,19.49,35.79,40.51,58.07,89.79,0.703,0,1,2,1,0,0
2019-07-09,28.2413,76.8487,41.11,23.94,991.89,113.13,1801.5,28.6,2.08,3.15,6.36,8.88,14.73,18.24,26.12,0.05,1,0,1,2,1,3
2019-07-09,25.8343,-79.793,24.56,50.16,958.37,41.39,2221.7,7.2,12.12,21.88,35.25,43.7,68.31,119.67,187.96,0.95,0,2,2,2,0,0
2019-07-09,19.1258,73.1454,12.58,92.48,1009.7,61.8,202.3,1.4,1.65,3.38,5.54,9.37,14.71,27.76,60.17,0.682,0,1,0,1,0,1
2019-07-10,-5.9872,107.0808,15.89,32.25,1019.78,62.88,1914.3,33.1,5.03,6.19,9.82,17.54,25.31,51.33,100.4,0.63,0,1,1,0,0,0
2019-07-10,11.5147,92.311,16.6,71.41,971.25,54.44,318.3,27.8,1.47,2.96,5.53,8.67,11.21,20.29,29.46,0.358,0,0,1,1,0,1
2019-07-10,13.4532,100.9721,46.14,85.32,1021.77,86.91,838.3,35.6,0.06,0.12,0.25,0.44,0.54,0.73,1.48,0.05,2,0,0,1,2,3
2019-07-10,15.0122,75.7584,10.94,52.89,983.28,50.83,666.6,11.2,0.02,0.02,0.03,0.04,0.05,0.1,0.17,0.142,0,0,0,1,0,2
